opid,speakername,item,itemLabel,born,year,month,day,sexLabel,dist
246443,Rachel Blaney,http://www.wikidata.org/entity/Q21572837,Rachel Blaney,1974-01-01,1974,1,1,female,0
9717,Randy Boissonnault,http://www.wikidata.org/entity/Q21572842,Randy Boissonnault,1970-07-14,1970,7,14,male,0
219930,Randy Boissonnault,http://www.wikidata.org/entity/Q21572842,Randy Boissonnault,1970-07-14,1970,7,14,male,0
229558,Randy Boissonnault,http://www.wikidata.org/entity/Q21572842,Randy Boissonnault,1970-07-14,1970,7,14,male,0
242581,Randy Boissonnault,http://www.wikidata.org/entity/Q21572842,Randy Boissonnault,1970-07-14,1970,7,14,male,0
9419,Serge Cormier,http://www.wikidata.org/entity/Q21572911,Serge Cormier,1976-01-01,1976,1,1,male,0
220018,Serge Cormier,http://www.wikidata.org/entity/Q21572911,Serge Cormier,1976-01-01,1976,1,1,male,0
229497,Serge Cormier,http://www.wikidata.org/entity/Q21572911,Serge Cormier,1976-01-01,1976,1,1,male,0
242062,Serge Cormier,http://www.wikidata.org/entity/Q21572911,Serge Cormier,1976-01-01,1976,1,1,male,0
10204,Julie Dabrusin,http://www.wikidata.org/entity/Q21572925,Julie Dabrusin,1971-04-16,1971,4,16,female,0
219651,Julie Dabrusin,http://www.wikidata.org/entity/Q21572925,Julie Dabrusin,1971-04-16,1971,4,16,female,0
219985,Julie Dabrusin,http://www.wikidata.org/entity/Q21572925,Julie Dabrusin,1971-04-16,1971,4,16,female,0
235607,Julie Dabrusin,http://www.wikidata.org/entity/Q21572925,Julie Dabrusin,1971-04-16,1971,4,16,female,0
220120,Julie Dabrusin,http://www.wikidata.org/entity/Q21572925,Julie Dabrusin,1971-04-16,1971,4,16,female,0
237251,Julie Dabrusin,http://www.wikidata.org/entity/Q21572925,Julie Dabrusin,1971-04-16,1971,4,16,female,0
9656,Anju Dhillon,http://www.wikidata.org/entity/Q21572945,Anju Dhillon,1979-01-01,1979,1,1,female,0
219727,Anju Dhillon,http://www.wikidata.org/entity/Q21572945,Anju Dhillon,1979-01-01,1979,1,1,female,0
234493,Anju Dhillon,http://www.wikidata.org/entity/Q21572945,Anju Dhillon,1979-01-01,1979,1,1,female,0
229556,Anju Dhillon,http://www.wikidata.org/entity/Q21572945,Anju Dhillon,1979-01-01,1979,1,1,female,0
10240,Patty Hajdu,http://www.wikidata.org/entity/Q21573510,Patty Hajdu,1966-11-03,1966,11,3,female,0
214339,Patty Hajdu,http://www.wikidata.org/entity/Q21573510,Patty Hajdu,1966-11-03,1966,11,3,female,0
229214,Patty Hajdu,http://www.wikidata.org/entity/Q21573510,Patty Hajdu,1966-11-03,1966,11,3,female,0
9549,Daniel Blaikie,http://www.wikidata.org/entity/Q21642319,Daniel Blaikie,1984-01-01,1984,1,1,male,0
217345,Daniel Blaikie,http://www.wikidata.org/entity/Q21642319,Daniel Blaikie,1984-01-01,1984,1,1,male,0
217304,Daniel Blaikie,http://www.wikidata.org/entity/Q21642319,Daniel Blaikie,1984-01-01,1984,1,1,male,0
232372,Daniel Blaikie,http://www.wikidata.org/entity/Q21642319,Daniel Blaikie,1984-01-01,1984,1,1,male,0
217287,Daniel Blaikie,http://www.wikidata.org/entity/Q21642319,Daniel Blaikie,1984-01-01,1984,1,1,male,0
240374,Daniel Blaikie,http://www.wikidata.org/entity/Q21642319,Daniel Blaikie,1984-01-01,1984,1,1,male,0
9922,Michael Cooper,http://www.wikidata.org/entity/Q21642395,Michael Cooper,1984-01-01,1984,1,1,male,0
216774,Michael Cooper,http://www.wikidata.org/entity/Q21642395,Michael Cooper,1984-01-01,1984,1,1,male,0
244732,Michael Cooper,http://www.wikidata.org/entity/Q21642395,Michael Cooper,1984-01-01,1984,1,1,male,0
217583,Michael Cooper,http://www.wikidata.org/entity/Q21642395,Michael Cooper,1984-01-01,1984,1,1,male,0
219951,Peter Fragiskatos,http://www.wikidata.org/entity/Q21642488,Peter Fragiskatos,1981-04-30,1981,4,30,male,0
9775,Peter Fragiskatos,http://www.wikidata.org/entity/Q21642488,Peter Fragiskatos,1981-04-30,1981,4,30,male,0
229612,Peter Fragiskatos,http://www.wikidata.org/entity/Q21642488,Peter Fragiskatos,1981-04-30,1981,4,30,male,0
234503,Peter Fragiskatos,http://www.wikidata.org/entity/Q21642488,Peter Fragiskatos,1981-04-30,1981,4,30,male,0
234509,Peter Fragiskatos,http://www.wikidata.org/entity/Q21642488,Peter Fragiskatos,1981-04-30,1981,4,30,male,0
242549,Peter Fragiskatos,http://www.wikidata.org/entity/Q21642488,Peter Fragiskatos,1981-04-30,1981,4,30,male,0
9875,Sean Fraser,http://www.wikidata.org/entity/Q21642492,Sean Fraser,1984-06-01,1984,6,1,male,0
215908,Sean Fraser,http://www.wikidata.org/entity/Q21642492,Sean Fraser,1984-06-01,1984,6,1,male,0
219851,Sean Fraser,http://www.wikidata.org/entity/Q21642492,Sean Fraser,1984-06-01,1984,6,1,male,0
219981,Sean Fraser,http://www.wikidata.org/entity/Q21642492,Sean Fraser,1984-06-01,1984,6,1,male,0
242065,Sean Fraser,http://www.wikidata.org/entity/Q21642492,Sean Fraser,1984-06-01,1984,6,1,male,0
242296,Sean Fraser,http://www.wikidata.org/entity/Q21642492,Sean Fraser,1984-06-01,1984,6,1,male,0
10426,Garnett Genuis,http://www.wikidata.org/entity/Q21642507,Garnett Genuis,1987-01-23,1987,1,23,male,0
217669,Garnett Genuis,http://www.wikidata.org/entity/Q21642507,Garnett Genuis,1987-01-23,1987,1,23,male,0
216838,Garnett Genuis,http://www.wikidata.org/entity/Q21642507,Garnett Genuis,1987-01-23,1987,1,23,male,0
218735,Garnett Genuis,http://www.wikidata.org/entity/Q21642507,Garnett Genuis,1987-01-23,1987,1,23,male,0
218535,Garnett Genuis,http://www.wikidata.org/entity/Q21642507,Garnett Genuis,1987-01-23,1987,1,23,male,0
216512,Garnett Genuis,http://www.wikidata.org/entity/Q21642507,Garnett Genuis,1987-01-23,1987,1,23,male,0
216935,Garnett Genuis,http://www.wikidata.org/entity/Q21642507,Garnett Genuis,1987-01-23,1987,1,23,male,0
242574,Garnett Genuis,http://www.wikidata.org/entity/Q21642507,Garnett Genuis,1987-01-23,1987,1,23,male,0
218636,Garnett Genuis,http://www.wikidata.org/entity/Q21642507,Garnett Genuis,1987-01-23,1987,1,23,male,0
9937,Iqra Khalid,http://www.wikidata.org/entity/Q21642653,Iqra Khalid,1986-01-01,1986,1,1,female,0
220513,Iqra Khalid,http://www.wikidata.org/entity/Q21642653,Iqra Khalid,1986-01-01,1986,1,1,female,0
219946,Iqra Khalid,http://www.wikidata.org/entity/Q21642653,Iqra Khalid,1986-01-01,1986,1,1,female,0
10301,John Nater,http://www.wikidata.org/entity/Q21642848,John Nater,1984-01-01,1984,1,1,male,0
217080,John Nater,http://www.wikidata.org/entity/Q21642848,John Nater,1984-01-01,1984,1,1,male,0
216812,John Nater,http://www.wikidata.org/entity/Q21642848,John Nater,1984-01-01,1984,1,1,male,0
216909,John Nater,http://www.wikidata.org/entity/Q21642848,John Nater,1984-01-01,1984,1,1,male,0
218022,John Nater,http://www.wikidata.org/entity/Q21642848,John Nater,1984-01-01,1984,1,1,male,0
234611,John Nater,http://www.wikidata.org/entity/Q21642848,John Nater,1984-01-01,1984,1,1,male,0
218318,John Nater,http://www.wikidata.org/entity/Q21642848,John Nater,1984-01-01,1984,1,1,male,0
9315,Colin Fraser,http://www.wikidata.org/entity/Q21662882,Colin Fraser,1978-07-27,1978,7,27,male,0
215870,Colin Fraser,http://www.wikidata.org/entity/Q21662882,Colin Fraser,1978-07-27,1978,7,27,male,0
219923,Colin Fraser,http://www.wikidata.org/entity/Q21662882,Colin Fraser,1978-07-27,1978,7,27,male,0
242551,Colin Fraser,http://www.wikidata.org/entity/Q21662882,Colin Fraser,1978-07-27,1978,7,27,male,0
9425,Matt DeCourcey,http://www.wikidata.org/entity/Q21713417,Matt DeCourcey,1983-04-04,1983,4,4,male,0
224186,Matt DeCourcey,http://www.wikidata.org/entity/Q21713417,Matt DeCourcey,1983-04-04,1983,4,4,male,0
229490,Matt DeCourcey,http://www.wikidata.org/entity/Q21713417,Matt DeCourcey,1983-04-04,1983,4,4,male,0
234544,Matt DeCourcey,http://www.wikidata.org/entity/Q21713417,Matt DeCourcey,1983-04-04,1983,4,4,male,0
242063,Matt DeCourcey,http://www.wikidata.org/entity/Q21713417,Matt DeCourcey,1983-04-04,1983,4,4,male,0
242295,Matt DeCourcey,http://www.wikidata.org/entity/Q21713417,Matt DeCourcey,1983-04-04,1983,4,4,male,0
9411,Alaina Lockhart,http://www.wikidata.org/entity/Q21713419,Alaina Lockhart,1974-05-26,1974,5,26,female,0
216086,Alaina Lockhart,http://www.wikidata.org/entity/Q21713419,Alaina Lockhart,1974-05-26,1974,5,26,female,0
234558,Alaina Lockhart,http://www.wikidata.org/entity/Q21713419,Alaina Lockhart,1974-05-26,1974,5,26,female,0
242075,Alaina Lockhart,http://www.wikidata.org/entity/Q21713419,Alaina Lockhart,1974-05-26,1974,5,26,female,0
9417,Pat Finnigan,http://www.wikidata.org/entity/Q21714076,Pat Finnigan,1955-01-01,1955,1,1,male,0
215927,Pat Finnigan,http://www.wikidata.org/entity/Q21714076,Pat Finnigan,1955-01-01,1955,1,1,male,0
9415,Ginette Petitpas Taylor,http://www.wikidata.org/entity/Q21714336,Ginette Petitpas Taylor,1965-01-01,1965,1,1,female,0
218838,Ginette Petitpas Taylor,http://www.wikidata.org/entity/Q21714336,Ginette Petitpas Taylor,1965-01-01,1965,1,1,female,0
233811,Ginette Petitpas Taylor,http://www.wikidata.org/entity/Q21714336,Ginette Petitpas Taylor,1965-01-01,1965,1,1,female,0
229486,Ginette Petitpas Taylor,http://www.wikidata.org/entity/Q21714336,Ginette Petitpas Taylor,1965-01-01,1965,1,1,female,0
9437,Wayne Long,http://www.wikidata.org/entity/Q21714343,Wayne Long,1963-04-13,1963,4,13,male,0
215951,Wayne Long,http://www.wikidata.org/entity/Q21714343,Wayne Long,1963-04-13,1963,4,13,male,0
236941,Wayne Long,http://www.wikidata.org/entity/Q21714343,Wayne Long,1963-04-13,1963,4,13,male,0
242582,Wayne Long,http://www.wikidata.org/entity/Q21714343,Wayne Long,1963-04-13,1963,4,13,male,0
219791,Terry Beech,http://www.wikidata.org/entity/Q21716242,Terry Beech,1981-04-02,1981,4,2,male,0
214670,Terry Beech,http://www.wikidata.org/entity/Q21716242,Terry Beech,1981-04-02,1981,4,2,male,0
229500,Terry Beech,http://www.wikidata.org/entity/Q21716242,Terry Beech,1981-04-02,1981,4,2,male,0
242060,Terry Beech,http://www.wikidata.org/entity/Q21716242,Terry Beech,1981-04-02,1981,4,2,male,0
10117,Karina Gould,http://www.wikidata.org/entity/Q21716260,Karina Gould,1987-06-28,1987,6,28,female,0
220050,Karina Gould,http://www.wikidata.org/entity/Q21716260,Karina Gould,1987-06-28,1987,6,28,female,0
229218,Karina Gould,http://www.wikidata.org/entity/Q21716260,Karina Gould,1987-06-28,1987,6,28,female,0
10050,Jonathan Wilkinson,http://www.wikidata.org/entity/Q21716310,Jonathan Wilkinson,1965-06-11,1965,6,11,male,0
214687,Jonathan Wilkinson,http://www.wikidata.org/entity/Q21716310,Jonathan Wilkinson,1965-06-11,1965,6,11,male,0
219959,Jonathan Wilkinson,http://www.wikidata.org/entity/Q21716310,Jonathan Wilkinson,1965-06-11,1965,6,11,male,0
234517,Jonathan Wilkinson,http://www.wikidata.org/entity/Q21716310,Jonathan Wilkinson,1965-06-11,1965,6,11,male,0
229531,Jonathan Wilkinson,http://www.wikidata.org/entity/Q21716310,Jonathan Wilkinson,1965-06-11,1965,6,11,male,0
241630,Jonathan Wilkinson,http://www.wikidata.org/entity/Q21716310,Jonathan Wilkinson,1965-06-11,1965,6,11,male,0
10131,Arnold Viersen,http://www.wikidata.org/entity/Q21872800,Arnold Viersen,1986-05-03,1986,5,3,male,0
216978,Arnold Viersen,http://www.wikidata.org/entity/Q21872800,Arnold Viersen,1986-05-03,1986,5,3,male,0
217520,Arnold Viersen,http://www.wikidata.org/entity/Q21872800,Arnold Viersen,1986-05-03,1986,5,3,male,0
216784,Arnold Viersen,http://www.wikidata.org/entity/Q21872800,Arnold Viersen,1986-05-03,1986,5,3,male,0
216461,Arnold Viersen,http://www.wikidata.org/entity/Q21872800,Arnold Viersen,1986-05-03,1986,5,3,male,0
218089,Arnold Viersen,http://www.wikidata.org/entity/Q21872800,Arnold Viersen,1986-05-03,1986,5,3,male,0
216881,Arnold Viersen,http://www.wikidata.org/entity/Q21872800,Arnold Viersen,1986-05-03,1986,5,3,male,0
217052,Arnold Viersen,http://www.wikidata.org/entity/Q21872800,Arnold Viersen,1986-05-03,1986,5,3,male,0
9332,Luc Berthold,http://www.wikidata.org/entity/Q21891834,Luc Berthold,1953-01-01,1953,1,1,male,0
218944,Luc Berthold,http://www.wikidata.org/entity/Q21891834,Luc Berthold,1953-01-01,1953,1,1,male,0
234628,Luc Berthold,http://www.wikidata.org/entity/Q21891834,Luc Berthold,1953-01-01,1953,1,1,male,0
217777,Luc Berthold,http://www.wikidata.org/entity/Q21891834,Luc Berthold,1953-01-01,1953,1,1,male,0
218165,Luc Berthold,http://www.wikidata.org/entity/Q21891834,Luc Berthold,1953-01-01,1953,1,1,male,0
217595,Luc Berthold,http://www.wikidata.org/entity/Q21891834,Luc Berthold,1953-01-01,1953,1,1,male,0
234395,Luc Berthold,http://www.wikidata.org/entity/Q21891834,Luc Berthold,1953-01-01,1953,1,1,male,0
216762,Luc Berthold,http://www.wikidata.org/entity/Q21891834,Luc Berthold,1953-01-01,1953,1,1,male,0
9985,Ziad Aboultaif,http://www.wikidata.org/entity/Q22002979,Ziad Aboultaif,1966-01-01,1966,1,1,male,0
216965,Ziad Aboultaif,http://www.wikidata.org/entity/Q22002979,Ziad Aboultaif,1966-01-01,1966,1,1,male,0
218470,Ziad Aboultaif,http://www.wikidata.org/entity/Q22002979,Ziad Aboultaif,1966-01-01,1966,1,1,male,0
234415,Ziad Aboultaif,http://www.wikidata.org/entity/Q22002979,Ziad Aboultaif,1966-01-01,1966,1,1,male,0
217980,Ziad Aboultaif,http://www.wikidata.org/entity/Q22002979,Ziad Aboultaif,1966-01-01,1966,1,1,male,0
218373,Ziad Aboultaif,http://www.wikidata.org/entity/Q22002979,Ziad Aboultaif,1966-01-01,1966,1,1,male,0
218765,Ziad Aboultaif,http://www.wikidata.org/entity/Q22002979,Ziad Aboultaif,1966-01-01,1966,1,1,male,0
10542,Leona Alleslev,http://www.wikidata.org/entity/Q22003106,Leona Alleslev,1968-03-16,1968,3,16,female,0
219882,Leona Alleslev,http://www.wikidata.org/entity/Q22003106,Leona Alleslev,1968-03-16,1968,3,16,female,0
214352,Leona Alleslev,http://www.wikidata.org/entity/Q22003106,Leona Alleslev,1968-03-16,1968,3,16,female,0
229560,Leona Alleslev,http://www.wikidata.org/entity/Q22003106,Leona Alleslev,1968-03-16,1968,3,16,female,0
237718,Leona Alleslev,http://www.wikidata.org/entity/Q22003106,Leona Alleslev,1968-03-16,1968,3,16,female,0
242573,Leona Alleslev,http://www.wikidata.org/entity/Q22003106,Leona Alleslev,1968-03-16,1968,3,16,female,0
10435,Mel Arnold,http://www.wikidata.org/entity/Q22003182,Mel Arnold,1958-01-01,1958,1,1,male,0
218465,Mel Arnold,http://www.wikidata.org/entity/Q22003182,Mel Arnold,1958-01-01,1958,1,1,male,0
217599,Mel Arnold,http://www.wikidata.org/entity/Q22003182,Mel Arnold,1958-01-01,1958,1,1,male,0
218760,Mel Arnold,http://www.wikidata.org/entity/Q22003182,Mel Arnold,1958-01-01,1958,1,1,male,0
218562,Mel Arnold,http://www.wikidata.org/entity/Q22003182,Mel Arnold,1958-01-01,1958,1,1,male,0
9487,Frank Baylis,http://www.wikidata.org/entity/Q22003332,Frank Baylis,1962-11-15,1962,11,15,male,0
215955,Frank Baylis,http://www.wikidata.org/entity/Q22003332,Frank Baylis,1962-11-15,1962,11,15,male,0
234529,Frank Baylis,http://www.wikidata.org/entity/Q22003332,Frank Baylis,1962-11-15,1962,11,15,male,0
242805,Frank Baylis,http://www.wikidata.org/entity/Q22003332,Frank Baylis,1962-11-15,1962,11,15,male,0
10554,John Brassard,http://www.wikidata.org/entity/Q22003456,John Brassard,1964-05-11,1964,5,11,male,0
217590,John Brassard,http://www.wikidata.org/entity/Q22003456,John Brassard,1964-05-11,1964,5,11,male,0
226909,John Brassard,http://www.wikidata.org/entity/Q22003456,John Brassard,1964-05-11,1964,5,11,male,0
218064,John Brassard,http://www.wikidata.org/entity/Q22003456,John Brassard,1964-05-11,1964,5,11,male,0
216661,John Brassard,http://www.wikidata.org/entity/Q22003456,John Brassard,1964-05-11,1964,5,11,male,0
216152,John Brassard,http://www.wikidata.org/entity/Q22003456,John Brassard,1964-05-11,1964,5,11,male,0
234471,John Brassard,http://www.wikidata.org/entity/Q22003456,John Brassard,1964-05-11,1964,5,11,male,0
218257,John Brassard,http://www.wikidata.org/entity/Q22003456,John Brassard,1964-05-11,1964,5,11,male,0
217772,John Brassard,http://www.wikidata.org/entity/Q22003456,John Brassard,1964-05-11,1964,5,11,male,0
218553,John Brassard,http://www.wikidata.org/entity/Q22003456,John Brassard,1964-05-11,1964,5,11,male,0
219323,Neil Ellis,http://www.wikidata.org/entity/Q22004200,Neil Ellis,1962-01-01,1962,1,1,male,0
10562,Neil Ellis,http://www.wikidata.org/entity/Q22004200,Neil Ellis,1962-01-01,1962,1,1,male,0
219690,Neil Ellis,http://www.wikidata.org/entity/Q22004200,Neil Ellis,1962-01-01,1962,1,1,male,0
219877,Neil Ellis,http://www.wikidata.org/entity/Q22004200,Neil Ellis,1962-01-01,1962,1,1,male,0
10153,Doug Eyolfson,http://www.wikidata.org/entity/Q22004241,Doug Eyolfson,1963-01-01,1963,1,1,male,0
215871,Doug Eyolfson,http://www.wikidata.org/entity/Q22004241,Doug Eyolfson,1963-01-01,1963,1,1,male,0
243785,Doug Eyolfson,http://www.wikidata.org/entity/Q22004241,Doug Eyolfson,1963-01-01,1963,1,1,male,0
9869,Darren Fisher,http://www.wikidata.org/entity/Q22004363,Darren Fisher,1965-09-10,1965,9,10,male,0
215879,Darren Fisher,http://www.wikidata.org/entity/Q22004363,Darren Fisher,1965-09-10,1965,9,10,male,0
243786,Darren Fisher,http://www.wikidata.org/entity/Q22004363,Darren Fisher,1965-09-10,1965,9,10,male,0
219487,Stephen Fuhr,http://www.wikidata.org/entity/Q22004431,Stephen Fuhr,1969-05-27,1969,5,27,male,0
9542,Stephen Fuhr,http://www.wikidata.org/entity/Q22004431,Stephen Fuhr,1969-05-27,1969,5,27,male,0
10447,Ken Hardie,http://www.wikidata.org/entity/Q22004772,Ken Hardie,1947-01-01,1947,1,1,male,0
215926,Ken Hardie,http://www.wikidata.org/entity/Q22004772,Ken Hardie,1947-01-01,1947,1,1,male,0
10248,Gudie Hutchings,http://www.wikidata.org/entity/Q22005483,Gudie Hutchings,1959-09-01,1959,9,1,female,0
219773,Gudie Hutchings,http://www.wikidata.org/entity/Q22005483,Gudie Hutchings,1959-09-01,1959,9,1,female,0
229527,Gudie Hutchings,http://www.wikidata.org/entity/Q22005483,Gudie Hutchings,1959-09-01,1959,9,1,female,0
9994,Georgina Jolibois,http://www.wikidata.org/entity/Q22005676,Georgina Jolibois,1968-01-01,1968,1,1,female,0
217110,Georgina Jolibois,http://www.wikidata.org/entity/Q22005676,Georgina Jolibois,1968-01-01,1968,1,1,female,0
217334,Georgina Jolibois,http://www.wikidata.org/entity/Q22005676,Georgina Jolibois,1968-01-01,1968,1,1,female,0
9445,Kelly McCauley,http://www.wikidata.org/entity/Q22006757,Kelly McCauley,1964-06-23,1964,6,23,female,0
216816,Kelly McCauley,http://www.wikidata.org/entity/Q22006757,Kelly McCauley,1964-06-23,1964,6,23,female,0
217083,Kelly McCauley,http://www.wikidata.org/entity/Q22006757,Kelly McCauley,1964-06-23,1964,6,23,female,0
218614,Kelly McCauley,http://www.wikidata.org/entity/Q22006757,Kelly McCauley,1964-06-23,1964,6,23,female,0
216491,Kelly McCauley,http://www.wikidata.org/entity/Q22006757,Kelly McCauley,1964-06-23,1964,6,23,female,0
218417,Kelly McCauley,http://www.wikidata.org/entity/Q22006757,Kelly McCauley,1964-06-23,1964,6,23,female,0
217454,Kelly McCauley,http://www.wikidata.org/entity/Q22006757,Kelly McCauley,1964-06-23,1964,6,23,female,0
218322,Kelly McCauley,http://www.wikidata.org/entity/Q22006757,Kelly McCauley,1964-06-23,1964,6,23,female,0
8836,Kyle Peterson,http://www.wikidata.org/entity/Q22007401,Kyle Peterson,1971-03-11,1971,3,11,male,0
215958,Kyle Peterson,http://www.wikidata.org/entity/Q22007401,Kyle Peterson,1971-03-11,1971,3,11,male,0
229555,Kyle Peterson,http://www.wikidata.org/entity/Q22007401,Kyle Peterson,1971-03-11,1971,3,11,male,0
9671,Brenda Shanahan,http://www.wikidata.org/entity/Q22080796,Brenda Shanahan,1958-01-01,1958,1,1,female,0
224996,Brenda Shanahan,http://www.wikidata.org/entity/Q22080796,Brenda Shanahan,1958-01-01,1958,1,1,female,0
220081,Brenda Shanahan,http://www.wikidata.org/entity/Q22080796,Brenda Shanahan,1958-01-01,1958,1,1,female,0
10021,Rémi Massé,http://www.wikidata.org/entity/Q22080816,Rémi Massé,1953-01-01,1953,1,1,male,0
219668,Rémi Massé,http://www.wikidata.org/entity/Q22080816,Rémi Massé,1953-01-01,1953,1,1,male,0
234501,Rémi Massé,http://www.wikidata.org/entity/Q22080816,Rémi Massé,1953-01-01,1953,1,1,male,0
219763,Rémi Massé,http://www.wikidata.org/entity/Q22080816,Rémi Massé,1953-01-01,1953,1,1,male,0
245470,Rémi Massé,http://www.wikidata.org/entity/Q22080816,Rémi Massé,1953-01-01,1953,1,1,male,0
245476,Rémi Massé,http://www.wikidata.org/entity/Q22080816,Rémi Massé,1953-01-01,1953,1,1,male,0
10029,Stéphane Lauzon,http://www.wikidata.org/entity/Q22080839,Stéphane Lauzon,1966-06-27,1966,6,27,male,0
219919,Stéphane Lauzon,http://www.wikidata.org/entity/Q22080839,Stéphane Lauzon,1966-06-27,1966,6,27,male,0
234551,Stéphane Lauzon,http://www.wikidata.org/entity/Q22080839,Stéphane Lauzon,1966-06-27,1966,6,27,male,0
229530,Stéphane Lauzon,http://www.wikidata.org/entity/Q22080839,Stéphane Lauzon,1966-06-27,1966,6,27,male,0
